ID,Cluster
G003883,0
G006056,1
G012984,0
G011603,0
G003876,1
G002790,1
G009137,0
G012701,0
G001858,0
G013216,0
G004109,1
G005214,1
G008282,0
G003256,1
G007324,1
G002691,1
G007390,1
G004628,1
G010651,0
G001320,0
G010792,0
G011822,0
G005163,1
G010371,0
G012341,0
G001136,0
G004530,1
G003506,1
G004750,1
G007087,1
G009485,0
G013421,0
G006337,1
G010435,0
G006983,1
G012168,0
G002506,1
G002905,1
G000571,0
G001449,0
G003415,1
G011524,0
G011269,0
G009291,0
G012704,0
G006838,1
G003227,1
G003464,1
G004384,1
G009230,1
G007846,0
G003540,1
G010100,0
G012808,0
G002828,1
G005781,1
G004997,1
G001339,0
G003263,1
G007877,0
G010311,0
G006839,1
G005742,1
G000651,0
G006040,1
G002259,1
G005396,1
G012485,0
G007083,1
G011109,0
G003522,1
G010742,0
G004479,1
G005661,1
G000068,0
G013397,0
G011336,0
G007610,0
G001259,0
G011416,0
G012767,0
G000992,0
G003505,1
G008306,0
G000920,0
G000166,0
G009418,1
G012211,0
G009142,0
G004595,1
G011588,0
G002851,1
G010393,0
G012254,0
G011610,0
G004461,1
G010660,0
G006624,1
G009307,0
G011986,0
G008491,1
G002736,1
G005670,1
G004989,1
G012860,0
G002379,1
G009924,1
G004173,1
G008093,0
G011433,0
G002104,1
G003760,1
G011145,0
G001838,0
G013163,0
G011875,0
G005711,1
G008800,1
G004501,1
G001094,0
G001731,0
G006719,1
G010264,0
G008961,0
G000161,0
G000204,0
G006484,1
G003941,1
G004934,1
G007648,0
G001231,0
G009167,0
G003047,1
G007958,0
G002916,1
G012975,0
G004252,1
G006112,1
G006205,1
G002726,1
G004291,1
G004335,1
G000384,0
G007486,0
G004887,1
G000858,0
G000371,0
G006540,1
G002562,1
G003802,1
G005456,1
G009929,0
G011747,0
G006860,1
G009736,0
G012407,0
G009907,1
G005945,1
G000616,0
G002576,1
G000054,0
G010190,0
G003341,1
G011745,0
G012950,0
G009629,0
G010028,1
G005877,1
G009723,0
G008996,0
G001813,0
G000991,0
G013057,0
G011989,0
G008412,0
G002943,1
G009481,1
G003164,1
G004679,1
G002619,1
G003613,1
G008236,0
G007872,0
G011430,0
G003793,1
G009660,0
G003440,1
G001893,0
G011515,0
G013336,0
G005256,1
G005168,1
G006461,1
G001506,0
G009878,1
G000671,0
G009472,1
G010846,0
G000898,0
G003307,1
G008027,0
G006240,1
G002891,1
G006004,1
G007740,0
G010895,0
G010585,0
G008398,0
G000003,0
G012153,0
G006080,1
G000532,0
G013494,1
G008182,0
G012369,0
G006477,1
G012748,0
G012637,0
G008924,0
G003407,1
G005992,1
G006329,1
G009897,0
G002566,1
G002582,1
G011674,0
G008386,0
G002608,1
G012248,0
G013540,0
G009448,0
G002105,1
G013291,0
G010188,0
G013080,0
G004995,1
G010689,0
G005058,1
G000659,0
G004435,1
G013573,0
G003817,1
G006774,1
G013476,0
G007261,1
G003905,1
G012727,0
G009289,0
G006812,1
G010291,0
G009360,0
G003701,1
G010913,0
G001789,0
G012139,0
G006315,1
G003646,1
G001777,0
G000193,0
G009013,0
G010176,0
G012297,0
G005702,1
G005389,1
G009831,1
G004952,1
G002688,1
G004391,1
G004928,1
G005553,1
G011156,0
G000239,0
G004366,1
G009781,1
G006902,1
G010447,0
G005437,1
G009138,0
G010331,0
G008641,0
G005098,1
G010328,0
G011752,0
G009859,0
G003553,1
G006073,1
G003361,1
G008329,0
G005629,1
G007752,0
G005784,1
G004508,1
G012090,0
G000147,0
G010531,0
G002295,1
G007179,1
G012217,0
G013174,0
G013547,0
G011918,0
G008691,0
G007082,1
G004734,1
G008913,0
G004385,1
G009797,1
G013105,0
G011043,0
G004546,1
G000597,0
G012993,0
G010053,1
G005165,1
G013071,0
G001648,0
G006816,1
G002701,1
G001701,0
G002774,1
G006969,1
G008144,0
G006220,1
G000087,0
G012333,0
G012817,0
G012511,0
G002595,1
G001030,0
G000137,0
G006973,1
G012254,0
G007025,1
G002855,1
G001201,0
G006122,1
G008759,0
G011011,0
G006297,1
G003928,1
G012624,0
G008469,0
G003607,1
G012742,0
G002331,1
G002188,1
G000196,0
G005060,1
G000803,0
G002669,1
G000242,0
G002069,0
G009838,1
G012508,0
G000645,0
G009117,0
G005104,1
G001638,0
G007553,0
G008313,0
G003075,1
G009015,0
G007297,1
G003279,1
G008004,0
G004971,1
G010163,0
G008327,0
G006916,1
G009988,1
G007830,0
G000063,0
G013088,0
G011365,0
G013293,0
G010448,0
G013310,0
G000680,0
G002042,0
G008934,0
G005308,1
G010610,0
G003642,1
G011801,0
G013136,0
G003259,1
G001874,0
G004745,1
G002913,1
G004028,1
G005489,1
G012345,0
G008025,0
G007787,0
G013224,0
G006865,1
G000490,0
G008686,0
G000691,0
G000603,0
G001015,0
G000870,0
G001994,0
G007611,0
G005284,1
G004371,1
G001362,0
G001527,0
G011920,0
G001630,0
G001552,0
G010216,0
G007188,1
G001338,0
G003902,0
G005042,1
G008253,0
G010437,0
G005040,1
G002347,1
G013275,0
G005486,1
G012680,0
G005695,0
G005120,1
G005167,1
G001135,0
G008343,0
G009923,1
G004018,1
G010057,0
G002425,1
G004139,1
G000860,0
G002963,1
G008090,0
G011613,0
G012898,0
G003706,1
G012127,0
G001365,0
G012635,0
G001780,0
G009919,1
G002102,0
G001819,0
G000370,0
G004938,1
G005286,1
G008368,0
G012826,0
G007072,1
G002094,1
G007818,0
G001921,0
G000083,0
G007332,1
G007305,1
G000817,0
G011079,0
G004397,1
G008476,0
G006125,1
G004121,1
G012885,0
G012681,0
G001814,0
G001272,0
G008752,0
G002995,1
G010887,0
G006410,1
G011080,0
G002643,1
G009281,0
G009925,1
G002306,1
G011406,0
G011973,0
G004196,1
G011938,0
G003850,1
G008036,0
G011990,0
G006287,1
G003555,1
G002196,1
G002601,1
G006164,1
G001519,0
G010060,1
G010475,0
G006310,1
G005756,1
G005634,1
G008400,0
G013305,0
G007163,1
G010779,0
G010501,0
G001989,0
G009534,0
G007738,0
G000518,0
G006161,1
G010706,0
G012980,0
G011533,0
G011530,0
G009608,0
G004457,1
G002762,1
G006482,1
G005912,1
G013011,0
G006548,1
G004856,1
G007645,0
G012668,0
G001706,0
G006359,1
G009742,1
G002439,1
G003766,1
G006433,1
G008644,0
G007847,0
G004697,1
G009666,1
G012829,0
G006341,1
G004822,1
G000019,0
G003561,1
G003952,1
G000050,0
G001656,0
G000888,0
G006262,1
G007237,1
G006990,1
G006044,1
G008709,0
G003169,1
G002950,1
G001425,0
G000140,0
G003198,1
G005132,1
G000113,0
G008161,0
G012405,0
G004560,1
G004596,1
G004691,1
G007952,0
G011933,0
G003278,1
G004069,1
G004409,1
G010130,0
G012272,0
G009730,0
G000452,0
G007263,1
G003732,1
G007257,1
G012797,0
G004987,1
G003664,1
G002764,1
G008851,0
G010510,0
G001856,0
G001000,0
G000390,0
G006427,1
G001477,0
G002241,1
G013066,0
G008113,0
G000993,0
G007033,1
G004998,1
G003923,1
G002973,1
G006872,1
G010777,0
G004770,1
G001294,0
G004174,1
G002536,1
G013055,0
G001908,0
G011847,0
G013571,0
G008561,0
G006034,1
G007620,0
G001152,0
G001568,0
G003172,1
G009690,0
G007107,1
G004161,1
G004288,1
G002231,1
G000175,0
G001904,0
G009292,0
G008753,0
G010485,0
G003409,1
G001539,0
G002293,0
G009524,0
G001364,0
G004358,1
G005261,1
G010666,0
G010847,0
G000681,0
G011295,0
G003665,1
G001662,0
G000509,0
G000167,0
G004717,1
G009199,1
G011922,0
G007366,1
G001915,0
G007264,1
G001954,0
G007370,1
G007362,1
G001105,0
G011201,0
G009945,1
G005311,1
G010784,0
G005755,1
G000153,0
G011348,0
G005680,1
G013060,0
G003552,1
G003723,1
G010878,0
G012216,0
G004539,1
G011618,0
G008464,0
G001992,0
G012590,0
G008502,0
G005142,1
G003812,1
G012445,0
G003451,1
G004592,1
G007353,1
G000206,0
G009328,0
G006681,1
G002750,1
G008498,0
G001850,0
G012959,0
G003241,1
G012589,0
G003110,1
G005935,1
G011699,0
G005811,1
G008576,0
G005635,1
G004308,1
G003157,1
G006535,1
G013070,0
G012421,0
G011844,0
G008892,0
G003833,1
G012454,0
G004777,1
G007998,0
G004277,1
G011255,0
G011566,0
G004029,1
G000279,0
G006772,1
G007416,1
G003253,1
G013149,0
G013440,0
G000290,0
G003076,1
G010324,0
G009583,0
G010109,0
G000271,0
G004571,1
G012545,0
G009584,0
G006697,1
G004317,1
G003181,1
G001423,0
G008276,0
G009066,1
G011283,0
G004558,1
G007813,0
G006298,1
G012928,0
G004985,1
G001133,0
G006243,1
G011525,0
G013393,0
G007424,1
G010399,0
G010286,0
G005521,0
G009409,1
G012441,0
G012334,0
G009257,1
G003787,1
G010627,0
G008346,0
G002162,1
G003009,1
G001106,0
G013203,0
G000693,0
G004957,1
G008308,0
G004370,1
G002766,1
G003930,1
G010905,0
G005108,1
G007779,0
G010319,0
G000629,0
G002452,1
G010199,0
G003825,1
G012836,0
G004221,1
G003744,1
G002177,1
G006690,1
G008859,0
G003319,1
G010364,0
G009654,1
G007433,0
G002788,1
G001197,0
G001677,0
G003948,1
G007619,0
G004445,1
G005723,1
G011138,0
G005665,1
G002370,1
G004968,1
G002218,0
G008149,0
G003327,1
G010602,0
G003584,1
G005197,1
G004603,1
G003620,1
G006218,1
G002469,0
G008278,0
G012094,0
G005974,1
G003668,1
G005159,1
G007595,0
G006977,1
G003424,1
G008200,0
G002410,0
G003213,1
G012236,0
G005367,1
G007143,1
G006594,1
G002896,1
G012507,0
G013170,0
G003643,1
G010589,0
G010520,0
G011988,0
G009476,0
G012315,0
G009062,0
G012398,0
G012816,0
G008549,0
G007476,0
G005452,1
G007161,1
G007867,0
G002744,1
G000609,0
G010083,0
G009798,1
G004959,1
G011748,0
G006475,1
G007889,0
G008812,0
G000493,0
G001117,0
G005638,1
G012552,0
G007459,0
G013519,0
G000114,0
G006590,1
G012965,0
G007558,0
G011435,0
G005242,1
G013213,0
G002784,1
G010507,0
G001697,0
G005686,1
G002296,1
G005940,1
G007764,0
G009969,1
G003314,1
G004782,1
G008351,0
G010639,0
G009785,0
G009916,0
G007606,0
G000216,0
G006708,1
G011774,0
G008683,0
G013058,0
G003484,1
G007007,1
G005103,1
G006600,1
G003765,1
G011343,0
G006411,1
G011777,0
G000026,0
G007660,0
G012462,0
G009745,1
G013158,0
G012323,0
G006684,1
G009172,0
G010040,1
G011756,0
G008585,0
G011035,0
G012285,0
G000249,0
G010032,0
G011833,0
G001103,0
G003277,1
G005346,1
G013464,0
G012577,0
G008387,0
G008836,0
G010369,0
G008905,0
G002208,1
G004553,1
G004403,1
G007396,1
G003719,1
G000973,0
G004580,1
G006517,1
G000720,0
G006156,1
G013488,0
G002804,1
G002567,1
G004026,1
G006199,1
G008225,0
G012630,0
G004064,1
G009890,0
G002793,1
G002223,1
G005819,1
G003867,1
G010334,0
G012385,0
G003228,1
G004215,1
G003924,1
G010663,0
G001402,0
G008932,1
G007704,0
G004980,1
G003254,1
G013349,0
G002662,1
G002159,1
G008579,0
G008089,0
G000675,0
G010871,0
G007012,1
G010943,0
G010198,0
G003842,1
G001816,0
G011898,0
G007325,1
G002101,1
G012598,0
G006709,1
G001674,0
G004214,1
G010390,0
G001549,0
G010326,0
G008548,0
G005185,1
G001462,0
G013421,0
G003221,1
G012202,0
G013096,0
G007171,1
G007431,0
G004685,1
G001752,0
G003977,1
G008354,0
G001773,0
G009389,0
G010071,0
G002017,1
G002006,0
G003894,1
G003238,1
G004425,1
G010271,0
G008589,0
G002258,1
G004073,1
G005575,1
G009084,0
G013590,0
G005356,1
G008419,0
G006094,1
G007936,0
G011579,0
G001520,0
G011685,0
G001379,0
G005673,1
G009216,0
G002588,1
G008303,0
G005622,1
G007676,0
G011772,0
G005843,1
G007123,1
G005833,1
G009822,0
G004889,1
G005905,1
G000523,0
G008044,0
G003608,1
G009121,0
G000235,0
G003797,1
G006319,1
G007095,1
G010203,0
G001949,0
G006362,1
G010115,0
G006092,1
G012988,0
G002225,1
G009299,0
G009011,0
G005572,1
G004524,1
G005794,0
G012560,0
G005739,1
G002625,1
G004729,1
G007819,0
G008860,0
G004902,1
G013034,0
G009081,0
G010629,0
G002438,1
G006057,1
G009010,0
G006353,1
G003168,1
G001810,0
G011574,0
G007162,1
G009457,1
G005087,1
G012938,0
G007017,1
G011141,0
G004946,1
G006047,1
G012666,0
G013237,0
G006920,1
G005591,1
G007227,1
G001229,0
G011708,0
G006847,1
G008245,0
G011059,0
G006556,1
G000160,0
G008852,0
G009780,1
G001590,0
G006805,1
G013560,0
G013537,0
G013345,0
G006688,1
G013359,0
G010753,0
G011328,0
G007481,0
G013240,0
G001557,0
G002829,1
G000437,0
G005790,1
G011663,0
G001589,0
G007399,1
G002781,1
G012841,0
G009243,0
G005687,0
G003966,1
G004728,1
G009166,0
G001239,0
G002952,1
G010424,0
G012652,0
G013155,0
G001498,0
G006466,1
G007356,1
G007824,0
G007548,0
G007914,0
G012239,0
G005186,1
G005648,1
G013433,0
G005243,1
G002131,1
G002093,1
G005410,1
G010208,0
G000188,0
G010235,0
G007939,0
G003656,1
G003427,1
G010958,0
G001382,0
G011159,0
G008606,0
G007428,1
G005038,1
G004898,1
G003176,1
G012166,0
G011400,0
G008449,0
G000071,0
G011327,0
G002236,1
G008069,0
G009960,1
G004237,1
G010598,0
G011337,0
G009765,0
G000025,0
G003364,1
G001089,0
G008734,0
G013090,0
G002842,1
G007538,0
G007471,0
G013438,0
G004153,1
G009502,0
G000696,0
G006930,1
G006338,1
G001228,0
G002000,0
G000277,0
G005930,1
G002954,1
G003638,1
G003907,1
G004779,1
G005846,1
G007008,1
G004118,1
G001138,0
G002768,1
G008183,0
G003814,1
G007662,0
G009135,0
G010621,0
G002491,1
G001007,0
G007743,0
G003936,1
G002385,1
G008017,0
G007085,1
G000116,0
G001864,0
G003120,1
G004259,1
G013196,0
G012091,0
G002820,1
G010896,0
G010726,0
G012989,0
G004700,1
G003803,1
G006069,1
G003537,1
G003826,1
G006643,1
G012360,0
G001947,0
G012480,0
G010907,0
G011917,0
G009803,1
G007270,1
G011677,0
G007930,0
G007167,1
G006964,1
G005868,1
G004762,1
G010387,0
G000883,0
G000558,0
G011593,0
G001208,0
G010828,0
G007685,0
G012960,0
G009703,0
G006539,1
G010486,0
G003212,1
G003631,1
G001709,0
G011794,0
G008459,0
G001141,0
G003163,1
G006208,1
G012029,0
G003731,1
G010102,0
G011044,0
G002661,1
G008849,0
G001308,0
G002568,1
G009191,0
G002835,1
G006171,1
G009430,0
G002152,0
G012120,0
G003836,1
G004128,1
G012728,0
G011743,0
G010379,0
G009327,0
G005005,1
G006627,1
G009496,0
G001628,0
G011443,0
G009715,1
G013428,0
G000359,0
G000139,0
G008492,0
G009749,0
G000383,0
G010767,0
G004858,1
G013288,0
G001440,0
G009570,1
G000947,0
G005499,1
G004917,1
G008557,0
G001933,0
G002353,1
G003237,1
G009494,0
G011824,0
G003808,1
G013157,0
G001937,0
G012732,0
G004155,1
G008989,0
G002417,1
G010938,0
G006140,1
G000786,0
G006790,1
G008037,0
G008316,1
G013528,1
G005669,1
G002173,1
G002170,1
G006629,1
G004010,1
G004341,1
G000911,0
G006269,1
G002310,1
G010034,1
G009450,0
G006592,1
G004459,1
G007598,0
G009371,0
G011948,0
G013346,0
G004653,1
G006219,1
G000443,0
G003416,1
G009592,0
G012500,0
G010953,0
G009650,1
G011202,0
G005745,1
G001055,0
G012468,0
G003700,1
G000930,0
G006469,1
G008768,0
G001830,0
G011053,0
G011631,0
G002012,0
G000914,0
G007612,0
G011766,0
G011012,0
G002607,1
G004929,1
G009784,1
G006565,1
G011634,0
G000007,0
G007836,0
G006584,1
G003362,1
G010136,0
G011144,0
G001636,0
G001142,0
G012475,0
G000360,0
G002071,1
G003135,1
G005161,1
G006991,1
G003244,1
G002243,1
G001475,0
G012275,0
G010082,0
G003260,1
G010214,0
G004021,1
G012629,0
G008567,0
G003501,1
G002659,1
G012075,0
G001131,0
G013132,0
G001820,0
G007462,0
G013432,0
G012068,0
G011669,0
G007065,1
G004319,1
G009343,0
G004670,1
G009429,1
G005477,1
G012020,0
G012566,0
G001857,0
G002283,1
G012437,0
G004009,1
G006402,1
G009222,0
G013257,0
G000387,0
G001629,0
G010939,0
G012039,0
G013332,0
G007719,0
G010980,0
G006965,1
G009102,0
G012380,0
G010059,1
G001843,0
G002498,1
G000202,0
G011478,0
G003869,1
G005055,1
G005890,1
G002703,1
G007923,0
G000332,0
G003809,1
G000936,0
G010652,0
G001775,0
G008399,0
G008612,0
G013077,0
G000990,0
G005444,1
G011915,0
G006994,1
G012218,0
G005807,1
G012494,0
G012444,0
G006575,1
G003053,1
G012354,0
G008366,0
G004616,1
G003322,1
G010855,0
G006247,1
G006049,1
G003312,1
G011120,0
G011246,0
G013410,0
G008211,0
G003629,1
G012671,0
G010367,0
G001357,0
G005003,1
G011101,0
G005824,1
G013583,0
G005671,1
G003113,1
G000183,0
G012665,0
G010005,1
G000856,0
G012564,0
G004913,1
G012208,0
G001801,0
G013231,0
G010622,0
G005483,1
G011913,0
G001969,0
G011904,0
G012908,0
G004698,1
G004988,1
G004651,1
G001160,0
G009406,0
G011067,0
G001326,0
G010289,0
G011243,0
G004797,1
G006797,1
G005809,1
G000305,0
G001456,0
G005411,1
G008334,0
G002801,1
G009837,1
G010333,0
G007617,0
G012794,0
G007816,0
G004379,1
G008922,0
G007829,0
G006717,1
G010129,0
G003737,1
G002262,1
G007430,0
G004006,1
G009303,0
G012835,0
G002395,1
G001186,0
G002008,0
G000194,0
G008771,0
G005526,0
G000772,0
G010588,0
G001479,0
G001847,0
G003741,1
G011420,0
G007987,0
G000406,0
G005439,1
G010266,0
G010089,0
G012223,0
G006318,1
G006582,1
G010572,0
G001448,0
G000343,0
G007469,0
G010720,0
G000728,0
G004578,1
G009169,0
G009251,0
G003517,1
G012712,0
G011869,0
G007157,1
G007852,0
G010179,0
G009492,0
G001349,0
G000661,0
G001493,0
G013453,0
G012189,0
G005155,1
G010508,0
G009886,1
G000103,0
G009278,0
G002525,1
G007614,0
G012108,0
G005375,1
G003199,1
G005718,1
G003861,1
G013007,0
G011751,0
G008260,0
G011490,0
G000041,0
G010462,0
G011983,0
G012638,0
G006817,1
G010560,0
G010983,0
G011662,0
G010705,0
G002724,1
G013134,0
G012256,0
G009336,0
G006163,1
G007156,1
G010978,0
G001198,0
G007231,1
G010413,0
G005076,1
G010524,0
G007881,0
G005395,1
G009642,0
G012225,0
G007790,0
G013354,0
G004089,1
G001968,0
G012851,0
G012588,0
G009433,0
G007000,1
G000424,0
G013251,0
G010097,0
G013586,0
G012259,0
G006143,1
G005662,1
G009032,0
G004597,1
G002660,1
G000142,0
G002598,1
G006702,1
G001378,0
G003675,1
G009659,0
G002035,0
G006363,1
G013390,0
G004742,1
G001139,0
G010450,0
G007375,1
G001788,0
G011475,0
G004647,1
G007569,0
G000460,0
G006116,1
G008180,0
G000949,0
G009529,1
G006371,1
G004629,1
G007359,1
G005926,0
G006041,1
G000442,0
G006660,1
G009795,0
G010431,0
G008832,0
G009047,0
G003831,1
G013434,0
G006145,1
G012940,0
G006345,1
G011858,0
G001959,0
G009263,0
G000156,0
G010488,0
G011386,0
G004579,1
G001090,0
G006050,1
G013093,0
G009123,0
G007951,0
G001675,0
G006764,1
G011972,0
G006417,1
G006876,1
G002327,1
G007097,1
G012277,0
G011244,0
G006451,1
G013274,0
G001716,0
G009891,1
G009173,0
G008382,0
G009434,0
G003832,1
G006300,1
G003349,1
G013605,0
G009178,0
G010014,1
G000588,0
G009347,0
G010965,0
G013609,0
G010092,0
G002991,1
G013272,0
G011293,0
G012683,0
G009588,0
G000265,0
G011510,0
G006789,1
G012169,0
G010132,0
G003865,1
G010436,0
G010593,0
G006275,1
G012409,0
G006795,1
G003712,1
G008439,0
G009787,0
G001530,0
G011729,0
G000924,0
G011529,0
G007330,1
G004365,1
G000670,0
G003605,1
G005109,1
G010103,0
G002228,1
G005249,1
G007184,1
G010889,0
G002592,1
G005907,1
G009974,1
G006510,1
G007134,1
G002308,1
G008805,0
G003691,1
G000688,0
G000613,0
G007168,1
G011288,0
G003201,1
G010460,0
G006630,1
G004136,1
G001899,0
G000283,0
G000259,0
G013479,0
G004944,1
G002823,1
G003526,1
G011858,0
G005224,1
G002286,1
G006064,1
G008079,0
G004655,1
G005001,1
G006711,1
G013338,0
G008677,0
G010404,0
G005417,1
G000476,0
G002556,1
G008088,0
G000008,0
G006412,1
G013102,0
G012745,0
G005547,1
G002427,1
G006745,1
G010007,1
G011994,0
G002275,1
G009204,0
G001578,0
G007265,1
G009260,0
G010184,0
G003971,1
G005880,1
G012032,0
G013343,0
G007194,1
G003868,1
G013466,0
G006824,1
G007549,0
G000782,0
G007287,1
G001750,0
G010984,0
G006520,1
G005775,1
G009284,1
G009370,1
G002325,1
G010272,0
G005056,1
G010801,0
G012889,0
G010483,0
G001728,0
G000611,0
G004667,1
G005414,1
G008104,0
G008175,0
G008536,0
G003751,1
G000098,0
G006986,1
G003138,1
G001538,0
G003649,1
G012703,0
G001518,0
G013373,0
G004625,1
G006567,1
G002091,1
G007098,1
G006172,1
G007522,0
G000573,0
G013600,0
G012968,0
G003063,1
G000598,0
G006634,1
G013483,0
G007876,0
G007346,1
G006305,1
G012868,0
G013502,0
G011675,0
G005977,1
G008563,0
G001939,0
G011996,0
G008101,0
G001754,0
G003671,1
G011481,0
G002362,1
G004261,1
G005433,1
G006286,1
G011256,0
G013535,0
G011199,0
G012232,0
G011846,0
G005592,1
G001172,0
G007928,0
G011503,0
G009615,0
G013374,0
G011561,0
G013101,0
G000875,0
G002298,1
G013304,0
G002644,1
G013252,0
G005348,1
G009033,0
G003493,1
G000582,0
G000205,0
G007897,0
G009834,0
G002015,0
G000906,0
G000632,0
G008462,0
G007318,1
G001975,0
G000163,0
G004999,1
G011784,0
G009558,0
G012516,0
G004714,1
G009068,0
G001432,0
G006869,1
G013064,0
G007711,0
G007737,0
G004284,1
G007532,0
G011375,0
G011049,0
G010054,1
G010852,0
G003385,1
G006928,1
G012466,0
G011914,0
G007463,0
G003332,1
G010087,0
G010596,0
G006405,1
G008896,0
G002097,1
G010196,0
G012000,0
G008000,0
G005018,1
G008739,0
G001450,0
G006901,1
G002611,1
G001901,0
G008187,0
G003921,1
G002758,1
G006398,1
G010078,0
G012392,0
G002098,1
G008330,0
G013514,0
G005625,1
G009029,0
G003472,1
G008267,0
G002172,1
G013198,0
G013131,0
G008591,0
G002011,0
G006351,1
G001284,0
G012185,0
G010029,1
G002426,1
G001020,0
G009519,0
G011003,0
G008668,0
G002811,1
G012340,0
G001652,0
G005968,1
G001170,0
G010721,0
G009399,0
G006257,1
G005470,1
G012484,0
G010259,0
G000868,0
G011167,0
G005094,1
G005434,1
G000542,0
G009325,0
G000534,0
G006355,1
G013351,0
G003391,1
G011155,0
G013548,0
G009082,0
G010776,0
G011006,0
G003960,1
G013253,0
G006644,1
G006842,1
G013035,0
G003587,1
G000100,0
G002564,1
G010823,0
G011387,0
G005037,1
G001081,0
G005892,1
G010278,0
G010645,0
G004967,1
G002024,0
G012848,0
G007910,0
G012474,0
G007322,1
G000227,0
G001014,0
G001930,0
G011980,0
G005252,1
G009597,0
G002180,0
G000698,0
G001125,0
G007379,1
G011720,0
G005111,1
G007903,0
G001779,0
G011391,0
G002635,1
G007545,0
G007605,0
G003490,1
G001038,0
G010449,0
G011676,0
G004076,1
G008506,0
G002650,1
G010474,0
G002980,1
G002548,1
G005133,1
G002160,1
G009115,0
G006446,1
G003968,1
G001429,0
G012022,0
G002521,1
G008034,0
G012252,0
G012800,0
G009162,0
G000449,0
G012128,0
G009477,1
G005996,1
G012719,0
G003728,1
G007354,1
G008554,0
G006280,1
G012779,0
G007296,1
G009497,0
G006252,1
G005927,1
G002461,1
G000023,0
G002067,0
G001654,0
G008895,0
G008707,0
G010936,0
G001377,0
G001725,0
G010661,0
G003755,1
G010518,0
G008653,0
G004184,1
G004083,1
G009679,0
G008475,0
G006580,1
G004559,1
G003538,1
G007004,1
G010774,0
G009561,1
G013542,0
G011755,0
G008790,0
G009952,1
G000647,0
G006382,1
G007528,0
G005741,1
G013533,0
G007166,1
G011401,0
G007698,0
G011183,0
G013451,0
G004876,1
G010737,0
G012282,0
G005342,1
G012196,0
G007032,1
G002161,1
G000686,0
G002462,1
G011030,0
G007129,1
G006268,1
G004942,1
G005947,1
G004584,1
G005785,1
G010423,0
G007570,0
G012177,0
G010513,0
G000522,0
G008715,0
G012770,0
G003984,1
G006743,1
G012368,0
G000781,0
G010614,0
G003083,1
G005608,1
G005979,1
G008844,0
G003748,1
G002197,1
G008562,0
G011154,0
G004286,1
G008570,0
G010409,0
G009833,1
G009806,0
G006980,1
G001828,0
G009155,0
G012541,0
G004245,1
G002377,1
G008552,0
G003840,1
G001247,0
G007505,0
G006512,1
G013083,0
G005440,1
G010760,0
G010230,0
G013411,0
G008965,0
G010682,0
G012366,0
G010121,0
G005511,0
G005331,1
G004532,1
G009867,0
G000366,0
G012902,0
G007796,0
G000148,0
G001669,0
G011281,0
G012646,0
G007651,0
G008600,0
G007789,0
G003457,1
G003272,1
G004941,1
G009224,0
G011545,0
G006231,1
G012734,0
G011584,0
G009048,0
G003927,1
G012213,0
G008081,0
G000079,0
G007089,1
G002248,1
G011785,0
G002158,1
G000451,0
G013445,0
G007452,0
G008981,0
G002280,1
G008124,0
G003898,1
G001946,0
G007178,1
G009313,0
G013522,0
G003632,1
G012410,0
G006273,1
G008617,0
G000393,0
G003192,1
G000017,0
G004201,1
G002673,1
G000938,0
G006165,1
G011728,0
G003494,1
G009652,0
G007395,1
G004840,1
G000594,0
G013428,0
G008738,0
G005828,1
G010750,0
G007962,0
G005888,1
G002356,1
G006037,1
G004799,1
G010635,0
G012364,0
G004593,1
G011235,0
G008657,0
G000164,0
G013245,0
G013492,0
G006533,1
G007381,1
G008066,0
G010202,0
G006357,1
G011277,0
G009093,0
G005543,1
G006008,1
G007994,0
G007639,0
G006794,1
G010901,0
G007759,0
G004838,1
G002294,1
G006549,1
G007899,0
G004482,1
G003717,1
G010838,0
G006141,1
G009957,0
G001550,0
G011222,0
G010332,0
G002045,0
G000768,0
G005694,1
G007871,0
G009701,0
G007858,0
G003303,1
G004518,1
G012974,0
G011542,0
G003293,1
G009012,0
G001404,0
G001383,0
G010341,0
G006929,1
G005672,1
G001639,0
G012356,0
G006908,1
G008592,0
G006407,1
G009075,0
G001180,0
G005449,1
G010323,0
G005079,1
G008649,0
G005176,1
G010143,0
G000690,0
G012659,0
G006526,1
G009713,0
G006489,1
G010146,0
G007155,1
G012024,0
G006611,1
G010903,0
G012242,0
G012274,0
G004350,1
G001885,0
G012357,0
G002495,1
G005948,1
G003037,1
G005778,1
G000846,0
G008735,0
G007968,0
G012123,0
G007341,1
G012874,0
G011825,0
G007138,1
G002965,1
G002530,1
G005773,1
G001049,0
G007046,1
G001961,0
G002531,1
G011139,0
G008430,0
G004918,1
G009326,0
G005902,1
G008287,0
G004260,1
G013260,0
G012344,0
G005657,1
G006098,1
G005908,1
G007374,1
G002979,1
G012670,0
G013301,0
G006722,1
G007843,0
G008265,0
G012543,0
G003139,1
G008326,0
G006419,1
G013197,0
G011422,0
G001827,0
G005549,0
G008786,0
G010918,0
G000561,0
G012597,0
G008436,0
G005436,1
G004438,1
G010383,0
G008598,0
G001443,0
G008454,0
G004407,1
G006453,1
G001690,0
G008201,0
G009918,1
G012857,0
G005963,1
G002497,1
G012883,0
G000341,0
G002409,1
G009794,0
G011930,0
G005783,1
G004577,1
G003726,1
G004203,1
G002786,1
G009716,1
G012298,0
G013435,0
G001013,0
G005281,1
G004896,1
G009959,0
G007122,1
